11;männlich;russisch;grün;;;gelb;;gelb;;türkis;feuer;cremegelb;False;;ruhig;weiß;weiß;krieg;;;;;;;;;;
11;weiblich;griechisch;gelb;hell;bunt;blau;;dunkelrot;;weiß;feuer;violett;True;lieblingsfarbe;ruhig;;;;;;2;hellblau;gelb;grau;orange;orange;violett;False
11;männlich;deutsch;grün;kleeblatt;;gold;silber;purpur;;hellblau;liebe;weiß;False;;weiß;weiß;blau;liebe;False;;7;;bunt;grün;schwarz;blau;rot;True
11;männlich;;gelb;sonne;schwarz;getarnt;;getarnt;;schwarz;schwarz;weiß;True;schön;warm;weiß;weiß;;True;regenbogenfarbenland;2;rot;schwarz;weiß;schwarz;blau;blau;False
11;männlich;;gelb;sonne;schwarz;gold;;gelbgold;;rot;mein traumauto;weiß;True;rot sieht scheiße aus;öde;weiß;grün;krieg;False;;1;grün;pink;rot;schwarz;blitzfarben;blau;False
11;männlich;;grün;kleeblatt;weiß;gold;;gold;;schwarz;feuer;weiß;True;bunt sieht scheiße aus;langweilig;weiß;weiß;krieg;True;gleichberechtigung;1;bunt;blau;braun;rot;gelb;blau;False
11;männlich;deutsch;gold;preis;schwarz;mattschwarz;silber;gold;silber;hellblau;blut;weiß;False;;gut;weiß;orange;liebe;;;6;schwarz;orange;braun;grau;metallicviolett;rot;False
11;männlich;deutsch;grün;;blau;gold;silber;rot;gold;silber;wütend;weiß;False;;weiß;weiß;dunkelgrün;liebe;True;diversität;10;gelb;rot;blau;grau;metallicgelb;blau;True
11;weiblich;deutsch;grün;kleeblatt;schwarz;gold;hellrosa;hellrosa;lapislazuli;pastellblau;liebe;weiß;True;junglezimmer;farbenfroh;hellrosa;hellrosa;liebe;True;farbenvielfältigkeit;2;indigo;pink;weiß;braun;gelb;hellblau;False
11;weiblich;amerikanisch;gelb;sommer;schwarz;blau;weiß;blau;;weiß;vorsicht;weiß;True;;ruhig;blau;blau;krieg;True;ltbtq;1;braun;pink;blau;schwarz;grau;violett;True
11;weiblich;chinesisch;weiß;es fühlt sich weich an;schwarz;trübblau;;alle;;bunt;dunkelheit;weiß;True;;schön;weiß;grün;krieg;False;;1;blau;pink;dunkelblau;schwarz;silber;rosa;
11;männlich;;rot;blut;blau;schwarz;weiß;blau;;blutrot;blut;weiß;True;;;weiß;blau;krieg;True;schwuligkeit;4;orange;pink;braun;rot;blau;hellblau;True
11;weiblich;deutsch;grün;kleeblatt;schwarz;gold;;olivegrün;;schwarz;gryffindor;weiß;False;;freundlich;weiß;schwarz;liebe;False;;5;;türkis;hellrosa;schwarz;blau;schwarz;
11;männlich;deutsch;grün;lielingsfarbe;schwarz;blau;violett;gold;silber;gold;stop;weiß;;;normal;weiß;schwarz;liebe;True;lgbtq;3;blau;violett;braun;grau;schwarz;grün;True
11;weiblich;italienische;grün;kleeblatt;blau;grün;gelb;rot;weiß;weiß;liebe;grau;True;es gefällt mir;;weiß;gelb;liebe;True;dass es egal ist, ob man schwul oder lesbisch ist;3;violett;rot;weiß;schwarz;dunkelblau;gelb;False
11;männlich;deutsch;grün;passt halt;schwarz;weiß;;mattschwarz;;schwarz;motorräder;gelb;True;ich mochte es früher;düster;;;krieg;True;lgbtqia+;7;alte leute;viel zu aktiv;;ist ok;nein;rosa;True
11;weiblich;deutsch;grün;kleeblatt;grau;gold;silber;gold;silber;hellblau;stop;weiß;True;ist nicht bunt;bunt;weiß;hellblau;liebe;False;;3;rot;weiß;weiß;schwarz;grau;hellblau;True
11;männlich;deutsch;grün;kleeblatt;weinrot;diamantblau;opalgrün;opalgrün;silber;eisblau;warnfarbe;blau;True;;gemütlich;grau;chillige farben;liebe;False;;4;eisblau;rot;weiß;bunt;blau;hellblau;True
11;weiblich;deutsch;grün;natur;bunt;dunkelrot;;gold;glitzerfarben;violett;;weiß;False;;ruhig;weiß;weiß;;False;;2;dunkelrot;dunkelblau;weiß;schwarz;gelb;hellblau;False
