16;weiblich;deutsch-albanisch;grün;kleeblatt;weiß;gold, silber;;gold, silber;;rot;liebe;weiß;False;;chillig;weiß;weiß;liebe;True;lgbtq+;1;grün;bunt;braun;schwarz;hellblau;hellblau;teilweise
16;männlich;;grün;;blau;schwarz;;schwarz;;weiß;liebe;weiß;False;;normal;;;liebe;False;;1;;;;;;blau;teilweise
16;weiblich;;grün;hoffnung, klleeblatt;schwarz;rot, gold, silber;;beige, grau;;schwarz, weiß;liebe, gefahr, blut, gewalt;weiß;True;basic;gemütlich;weiß;gelb;liebe;True;verschiedene sexualitäten;3;gelb;violett;braun;schwarz;schwarz, silber;rot;True
16;weiblich;deutsch;grün;klebblatt;schwarz;weiß;;schwarz;;schwarz;liebe dominanz;grau;True;schlicht;gelassen;grau;;liebe;False;;9;;;;schwarz;blau;grün;teilweise
16;weiblich;deutsch;grün;;grau;silber, gold, rot;;silber, schwarz;;blau;macht, liebe, wut;grau;True;hat gepasst;freundlich, neutral;weiß;blau;liebe;True;diversität;4;braun;orange;gelb;schwarz;grau;hellblau;True
16;weiblich;deutsch;grün;kleeblatt;blau;weiß;schwarz;gold;silber;weiß;liebe;weiß;False;;gemütlich;weiß;gelbe farben;liebe;True;lgbtq+;2;orange;starke farben;schwache farben;schwarz;neonfarben;;
16;männlich;kroatien;schwarz;batman;schwarz;schwarz;;schwarz;;mattschwarz;blut;weiß;False;;chillig;;schwarz;krieg;True;unnötige flagge;3;;;;;;schwarz;False
16;weiblich;deutsch;grün;kleeblatt;blau;rot;blau;rot;;schwarzmatt;freude;weiß;False;;chaotisch,gutgelaunt,motivierend;weiß;hellblau;liebe;False;;6;weiß;rot;blau;schwarz;silber,grau;grün;False
16;weiblich;russisch;gelb;gefühl,assoziation,warm;alles;beige;helle;reine;kräftige;pink;liebe,leidenschaft;weiß;False;;bläulich,gemütlich;egal;holzbraun;liebe;True;lgbtq+community;1;gold;rosa;braun,silber,gold;schwarz;blau,silber;rot;True
16;weiblich;italienisch;gelb;hell,strahlend,fröhlich;grau,weiß,schwarz,blau;weiß;grün;dunkelblau;grau;anthrazit;blut,tod;weiß;True;schlicht;lebendig,gemütlich;weiß;weiß,grau,schwarz;krieg;True;lgbtq;1;gelb;weiß;braun;schwarz;blau;weiß;False
